X,Y,METER_ID,STREET_ADD,STATUS,LATITUDE,LONGITUDE,LONLATCONC
6071843.4587723911,2113778.6211846322,MC4226,4226 MacArthur Blvd Oakland CA,,37.78786758,-122.19515070,"-122.1951507, 37.78786758"
6058454.9766911417,2122585.9477300495,MD0601,,,37.81137610,-122.24204150,"-122.2420415, 37.8113761"
6058469.7863728106,2122574.4221625477,MD0603,,,37.81134521,-122.24198950,"-122.2419895, 37.81134521"
6058499.6071793139,2122551.3129567951,MD0607,,,37.81128328,-122.24188480,"-122.2418848, 37.81128328"
6058516.8033391386,2122542.2486704588,MD0609,,,37.81125927,-122.24182470,"-122.2418247, 37.81125927"
6061462.5408859849,2111196.6529233754,MI1403,1403 Mitchell St Oakland CA,NO METER FOUND,37.78025600,-122.23090300,"-122.230903, 37.780256"
6061463.7167366445,2111197.7237873822,MI1405,1405 Mitchell St Oakland CA,NO METER FOUND,37.78025900,-122.23089900,"-122.230899, 37.780259"
6055268.19402273,2127241.4787732959,ML0301,0301 Montel St Oakland CA,NO METER FOUND,37.82399600,-122.25337300,"-122.253373, 37.823996"
6055268.19402273,2127241.4787732959,ML0302,0302 Montel St Oakland CA,NO METER FOUND,37.82399600,-122.25337300,"-122.253373, 37.823996"
6055268.19402273,2127241.4787732959,ML0303,0303 Montel St Oakland CA,NO METER FOUND,37.82399600,-122.25337300,"-122.253373, 37.823996"
6055268.19402273,2127241.4787732959,ML0304,0304 Montel St Oakland CA,NO METER FOUND,37.82399600,-122.25337300,"-122.253373, 37.823996"
6053984.5017082244,2128676.7948002964,MN3979,3979 Manila St Oakland CA,NO METER FOUND,37.82787100,-122.25791000,"-122.25791, 37.827871"
6053986.3094473928,2128680.7669052184,MN3981,3981 Manila St Oakland CA,NO METER FOUND,37.82788200,-122.25790400,"-122.257904, 37.827882"
6055444.4000351429,2132360.1306094676,MN5301,5301 Manila St Oakland CA,NO METER FOUND,37.83806000,-122.25309500,"-122.253095, 37.83806"
6055450.6405082345,2132369.4826248884,MN5303,5303 Manila St Oakland CA,NO METER FOUND,37.83808600,-122.25307400,"-122.253074, 37.838086"
6055877.5569772273,2132954.355142802,MN5380,5380 Manila St Oakland CA,,37.83971391,-122.25163380,"-122.2516338, 37.83971391"
6055890.4027520567,2132972.5138991326,MN5382,5382 Manila St Oakland CA,,37.83976443,-122.25159050,"-122.2515905, 37.83976443"
6055901.5716929734,2132990.5686530471,MN5384,5384 Manila St Oakland CA,,37.83981458,-122.25155300,"-122.251553, 37.83981458"
6055910.298381567,2133004.6890316308,MN5386,5386 Manila St Oakland CA,,37.83985380,-122.25152370,"-122.2515237, 37.8398538"
6056016.7863575667,2133154.4134697169,MN5400,5400 Manila St Oakland CA,,37.84027039,-122.25116470,"-122.2511647, 37.84027039"
6056036.4723418057,2133121.3771184683,MN5401,5401 Manila St Oakland CA,,37.84018069,-122.25109440,"-122.2510944, 37.84018069"
6056032.4707093984,2133162.2123386264,MN5402,5402 Manila St Oakland CA,,37.84029261,-122.25111090,"-122.2511109, 37.84029261"
6056052.4611549824,2133128.4820911288,MN5403,5403 Manila St Oakland CA,,37.84020102,-122.25103950,"-122.2510395, 37.84020102"
6056051.4670624733,2133171.045326218,MN5404,5404 Manila St Oakland CA,,37.84031784,-122.25104570,"-122.2510457, 37.84031784"
6066827.2962325662,2129120.6994242966,MO6308,6308 Moraga Ave Oakland CA,,37.82974400,-122.21347850,"-122.2134785, 37.829744"
6066827.2962325662,2129120.6994242966,MO6310,6310 Moraga Ave Oakland CA,,37.82974400,-122.21347850,"-122.2134785, 37.829744"
6066852.5786623061,2129084.8336823881,MO6312,6312 Moraga Ave Oakland CA,,37.82964679,-122.21338870,"-122.2133887, 37.82964679"
6066852.5786623061,2129084.8336823881,MO6314,6314 Moraga Ave Oakland CA,,37.82964679,-122.21338870,"-122.2133887, 37.82964679"
6066877.6816304773,2129048.6149227917,MO6316,6316 Moraga Ave Oakland CA,,37.82954860,-122.21329950,"-122.2132995, 37.8295486"
6066877.6816304773,2129048.6149227917,MO6318,6318 Moraga Ave Oakland CA,,37.82954860,-122.21329950,"-122.2132995, 37.8295486"
6067027.7603985667,2128838.0848320425,MO6336,6336 Moraga Ave Oakland CA,,37.82897806,-122.21276660,"-122.2127666, 37.82897806"
6067027.7603985667,2128838.0848320425,MO6338,6338 Moraga Ave Oakland CA,,37.82897806,-122.21276660,"-122.2127666, 37.82897806"
6067053.3653342277,2128802.4503888786,MO6340,6340 Moraga Ave Oakland CA,,37.82888150,-122.21267570,"-122.2126757, 37.8288815"
6067053.3653342277,2128802.4503888786,MO6342,6342 Moraga Ave Oakland CA,,37.82888150,-122.21267570,"-122.2126757, 37.8288815"
6067078.820991978,2128766.5347782969,MO6344,6344 Moraga Ave Oakland CA,,37.82878416,-122.21258530,"-122.2125853, 37.82878416"
6067078.820991978,2128766.5347782969,MO6346,6346 Moraga Ave Oakland CA,,37.82878416,-122.21258530,"-122.2125853, 37.82878416"
6067104.1362300664,2128730.8255321383,MO6348,6348 Moraga Ave Oakland CA,,37.82868738,-122.21249540,"-122.2124954, 37.82868738"
6067104.1362300664,2128730.8255321383,MO6350,6350 Moraga Ave Oakland CA,,37.82868738,-122.21249540,"-122.2124954, 37.82868738"
6067129.7618349791,2128694.7206174582,MO6352,6352 Moraga Ave Oakland CA,,37.82858953,-122.21240440,"-122.2124044, 37.82858953"
6067129.7618349791,2128694.7206174582,MO6354,6354 Moraga Ave Oakland CA,,37.82858953,-122.21240440,"-122.2124044, 37.82858953"
6067155.0770730674,2128659.0080904663,MO6356,6356 Moraga Ave Oakland CA,,37.82849274,-122.21231450,"-122.2123145, 37.82849274"
6067155.0770730674,2128659.0080904663,MO6358,6358 Moraga Ave Oakland CA,,37.82849274,-122.21231450,"-122.2123145, 37.82849274"
6067180.3860775679,2128622.9602622986,MO6360,6360 Moraga Ave Oakland CA,,37.82839503,-122.21222460,"-122.2122246, 37.82839503"
6067180.3860775679,2128622.9602622986,MO6362,6362 Moraga Ave Oakland CA,,37.82839503,-122.21222460,"-122.2122246, 37.82839503"
6067205.5179170668,2128586.697539553,MO6364,6364 Moraga Ave Oakland CA,,37.82829672,-122.21213530,"-122.2121353, 37.82829672"
6067205.5179170668,2128586.697539553,MO6366,6366 Moraga Ave Oakland CA,,37.82829672,-122.21213530,"-122.2121353, 37.82829672"
6067236.0906905681,2128541.5250577182,MO6372,6372 Moraga Ave Oakland CA,,37.82817422,-122.21202660,"-122.2120266, 37.82817422"
6067259.3330981433,2128506.1747347116,MO6374,6374 Moraga Ave Oakland CA,,37.82807832,-122.21194390,"-122.2119439, 37.82807832"
6067259.3330981433,2128506.1747347116,MO6376,6376 Moraga Ave Oakland CA,,37.82807832,-122.21194390,"-122.2119439, 37.82807832"
6067282.7267521471,2128469.6265794635,MO6378,6378 Moraga Ave Oakland CA,,37.82797914,-122.21186060,"-122.2118606, 37.82797914"
6067282.7267521471,2128469.6265794635,MO6380,6380 Moraga Ave Oakland CA,,37.82797914,-122.21186060,"-122.2118606, 37.82797914"
6067474.3927073926,2128163.4572442919,MO6400-2,6400 Moraga Ave Oakland CA,,37.82714807,-122.21117770,"-122.2111777, 37.82714807"
6067470.4501299709,2128126.3569248021,MO6408,6408 Moraga Ave Oakland CA,NO METER FOUND,37.82704600,-122.21118900,"-122.211189, 37.827046"
6067531.6576847285,2128156.1934792995,MO6410,6410 Moraga Ave Oakland CA,NO METER FOUND,37.82713100,-122.21097900,"-122.210979, 37.827131"
6067476.0656043142,2128117.5137666315,MO6412,6412 Moraga Ave Oakland CA,NO METER FOUND,37.82702200,-122.21116900,"-122.211169, 37.827022"
6067603.2467803955,2128027.0552861243,MO6450-1,6450 Moraga Ave Oakland CA,,37.82678000,-122.21072300,"-122.210723, 37.82678"
6067603.2467803955,2128027.0552861243,MO6450-2,6450 Moraga Ave Oakland CA,,37.82678000,-122.21072300,"-122.210723, 37.82678"
6067747.1602064818,2127682.4545973837,MO6500-2,6500 Moraga Ave Oakland CA,,37.82584100,-122.21020300,"-122.210203, 37.825841"
6067747.1602064818,2127682.4545973837,MO6500-3,6500 Moraga Ave Oakland CA,,37.82584100,-122.21020300,"-122.210203, 37.825841"
6065937.2074615657,2117732.5571743846,MS2454,2454 Montana St Oakland CA,NO METER FOUND,37.79842900,-122.21583700,"-122.215837, 37.798429"
6065942.9515445679,2117730.6309971362,MS2456,2456 Montana St Oakland CA,NO METER FOUND,37.79842400,-122.21581700,"-122.215817, 37.798424"
6065948.4138039798,2117729.0739136338,MS2458,2458 Montana St Oakland CA,NO METER FOUND,37.79842000,-122.21579800,"-122.215798, 37.79842"
6065954.157886982,2117727.1477363855,MS2460,2460 Montana St Oakland CA,NO METER FOUND,37.79841500,-122.21577800,"-122.215778, 37.798415"
6065959.9091878086,2117725.5854035467,MS2462,2462 Montana St Oakland CA,NO METER FOUND,37.79841100,-122.21575800,"-122.215758, 37.798411"
6055414.2042293996,2134756.3357907981,MY5674,5674 Miles Ave Oakland CA,,37.84463800,-122.25335500,"-122.253355, 37.844638"
6055421.7855790555,2134760.199956298,MY5676,5676 Miles Ave Oakland CA,,37.84464900,-122.25332900,"-122.253329, 37.844649"
6055429.3734903932,2134764.4279662222,MY5678,5678 Miles Ave Oakland CA,,37.84466100,-122.25330300,"-122.253303, 37.844661"
6055697.5409330577,2134896.340103969,MY5680,5680 Miles Ave Oakland CA,,37.84503700,-122.25238300,"-122.252383, 37.845037"
6055703.9401984811,2134898.7695610523,MY5682,5682 Miles Ave Oakland CA,,37.84504400,-122.25236100,"-122.252361, 37.845044"
6055710.3391358107,2134901.1990181357,MY5684,5684 Miles Ave Oakland CA,,37.84505100,-122.25233900,"-122.252339, 37.845051"
6055708.8886794001,2134900.8620765507,MY5686,5686 Miles Ave Oakland CA,,37.84505000,-122.25234400,"-122.252344, 37.84505"
6056672.6603738964,2135243.3787799627,MY5751,5751 Miles Ave Oakland CA,NO METER FOUND,37.84604000,-122.24902900,"-122.249029, 37.84604"
6056679.3618040681,2135246.5310046375,MY5753,5753 Miles Ave Oakland CA,NO METER FOUND,37.84604900,-122.24900600,"-122.249006, 37.846049"
6056685.7741928101,2135249.6888067126,MY5755,5755 Miles Ave Oakland CA,NO METER FOUND,37.84605800,-122.24898400,"-122.248984, 37.846058"
6056692.1869096458,2135252.8469368815,MY5757,5757 Miles Ave Oakland CA,NO METER FOUND,37.84606700,-122.24896200,"-122.248962, 37.846067"
6056698.5992983878,2135256.0047389716,MY5759,5759 Miles Ave Oakland CA,NO METER FOUND,37.84607600,-122.24894000,"-122.24894, 37.846076"
6056705.0120152235,2135259.1622129679,MY5761,5761 Miles Ave Oakland CA,NO METER FOUND,37.84608500,-122.24891800,"-122.248918, 37.846085"
6056711.720007062,2135262.67893821,MY5763,5763 Miles Ave Oakland CA,NO METER FOUND,37.84609500,-122.24889500,"-122.248895, 37.846095"
6051461.6744048148,2117219.2261800468,O0703,0703 Oak St Oakland CA,,37.79628000,-122.26589500,"-122.265895, 37.79628"
6051464.3705936521,2117224.2740702182,O0705,0705 Oak St Oakland CA,,37.79629400,-122.26588600,"-122.265886, 37.796294"
6051467.0667824745,2117229.3216322958,O0707,0707 Oak St Oakland CA,,37.79630800,-122.26587700,"-122.265877, 37.796308"
6051469.7560815662,2117234.0053499639,O0709,0709 Oak St Oakland CA,,37.79632100,-122.26586800,"-122.265868, 37.796321"
6051472.1635570675,2117239.0584894717,O0711,0711 Oak St Oakland CA,,37.79633500,-122.26586000,"-122.26586, 37.796335"
6051474.859417811,2117244.1063796282,O0713,0713 Oak St Oakland CA,,37.79634900,-122.26585100,"-122.265851, 37.796349"
6051477.5556066483,2117249.1542697996,O0715,0715 Oak St Oakland CA,NO METER FOUND,37.79636300,-122.26584200,"-122.265842, 37.796363"
6051480.2517954856,2117254.2018318772,O0717,0717 Oak St Oakland CA,,37.79637700,-122.26583300,"-122.265833, 37.796377"
6051607.8033776432,2117474.3135963827,O0806,0806 Oak St Oakland CA,,37.79698800,-122.26540600,"-122.265406, 37.796988"
6051598.3591708094,2117479.2263162136,O0807,0807 Oak St Oakland CA,NO METER FOUND,37.79700100,-122.26543900,"-122.265439, 37.797001"
6051693.7500561476,2117583.1939560473,O0808,0808 Oak St Oakland CA,,37.79729142,-122.26511570,"-122.2651157, 37.79729142"
6051601.0553596467,2117484.274206385,O0809,0809 Oak St Oakland CA,NO METER FOUND,37.79701500,-122.26543000,"-122.26543, 37.797015"
6051703.7493799776,2117603.1305959672,O0810,0810 Oak St Oakland CA,,37.79734668,-122.26508240,"-122.2650824, 37.79734668"
6051603.4556173086,2117488.9631733745,O0811,0811 Oak St Oakland CA,NO METER FOUND,37.79702800,-122.26542200,"-122.265422, 37.797028"
6051713.9950943887,2117622.3447963744,O0812,0812 Oak St Oakland CA,,37.79739997,-122.26504820,"-122.2650482, 37.79739997"
6051651.9161503166,2117646.608855471,O0813,0813 Oak St Oakland CA,,37.79746338,-122.26526460,"-122.2652646, 37.79746338"
6051723.4652198106,2117640.2663484663,O0814,0814 Oak St Oakland CA,,37.79744967,-122.26501660,"-122.2650166, 37.79744967"
6051661.5066823065,2117664.7905776352,O0815,0815 Oak St Oakland CA,,37.79751380,-122.26523260,"-122.2652326, 37.7975138"
6052138.1897840649,2118577.1965612173,O1200-1,1200 Oak St Oakland CA,,37.80004380,-122.26364260,"-122.2636426, 37.8000438"
6052279.9890411496,2118850.1379444599,O1300-1,1300 Oak St Oakland CA,,37.80080059,-122.26316970,"-122.2631697, 37.80080059"
6052328.4873037338,2118812.2551462203,O1300-2,1300 Oak St Oakland CA,,37.80069908,-122.26299940,"-122.2629994, 37.80069908"
6055701.2423692346,2135232.7859533876,OG5724,5724 Oak Grove Ave Oakland CA,,37.84596101,-122.25239200,"-122.252392, 37.84596101"
6055754.1241532266,2135302.3609454632,OG5725,5725 Oak Grove Ave Oakland CA,,37.84615477,-122.25221340,"-122.2522134, 37.84615477"
6055720.8761882335,2135241.8069327176,OG5726,5726 Oak Grove Ave Oakland CA,,37.84598679,-122.25232460,"-122.2523246, 37.84598679"
6055771.489275977,2135310.5252992213,OG5727,5727 Oak Grove Ave Oakland CA,,37.84617808,-122.25215380,"-122.2521538, 37.84617808"
6055740.8607283086,2135251.0582265556,OG5728,5728 Oak Grove Ave Oakland CA,,37.84601322,-122.25225600,"-122.252256, 37.84601322"
6055759.6838533878,2135259.9597835541,OG5730,5730 Oak Grove Ave Oakland CA,,37.84603863,-122.25219140,"-122.2521914, 37.84603863"
6055841.797206223,2118264.8976451308,P1809,1809 Park Blvd Oakland CA,,37.79937725,-122.25080600,"-122.250806, 37.79937725"
6055857.0921231508,2118277.6748505533,P1811,1811 Park Blvd Oakland CA,,37.79941312,-122.25075390,"-122.2507539, 37.79941312"
6055873.3158439845,2118292.2155038863,P1813,1813 Park Blvd Oakland CA,,37.79945388,-122.25069870,"-122.2506987, 37.79945388"
6055890.3794581443,2118306.875251472,P1815,1815 Park Blvd Oakland CA,,37.79949501,-122.25064060,"-122.2506406, 37.79949501"
6055906.240318805,2118320.5523894578,P1817,1817 Park Blvd Oakland CA,,37.79953338,-122.25058660,"-122.2505866, 37.79953338"
6055925.3291914016,2118336.8896271288,P1819,1819 Park Blvd Oakland CA,,37.79957922,-122.25052160,"-122.2505216, 37.79957922"
6055939.7760128975,2118349.1327128857,P1821,1821 Park Blvd Oakland CA,,37.79961358,-122.25047240,"-122.2504724, 37.79961358"
6055956.844220221,2118364.0401633829,P1823,1823 Park Blvd Oakland CA,,37.79965539,-122.25041430,"-122.2504143, 37.79965539"
6055972.3540317267,2118377.4981417209,P1825,1825 Park Blvd Oakland CA,,37.79969314,-122.25036150,"-122.2503615, 37.79969314"
6055959.8894897252,2118290.4868327975,P1826,1826 Park Blvd Oakland CA,,37.79945358,-122.25039900,"-122.250399, 37.79945358"
6055979.9383341521,2118307.1373900473,P1828,1828 Park Blvd Oakland CA,,37.79950033,-122.25033070,"-122.2503307, 37.79950033"
6055995.2388284802,2118320.2315239608,P1830,1830 Park Blvd Oakland CA,,37.79953707,-122.25027860,"-122.2502786, 37.79953707"
6056011.4864993989,2118334.5205373764,P1832,1832 Park Blvd Oakland CA,,37.79957714,-122.25022330,"-122.2502233, 37.79957714"
6056027.1656018943,2118347.7678862214,P1834,1834 Park Blvd Oakland CA,,37.79961432,-122.25016990,"-122.2501699, 37.79961432"
6056118.8734237254,2118422.7723293751,P1900,1900 Park Blvd Oakland CA,,37.79982498,-122.24985740,"-122.2498574, 37.79982498"
6056135.4409758896,2118434.10531196,P1902,1902 Park Blvd Oakland CA,,37.79985695,-122.24980080,"-122.2498008, 37.79985695"
6056094.4817402214,2118476.7489274591,P1903,1903 Park Blvd Oakland CA,,37.79997194,-122.24994530,"-122.2499453, 37.79997194"
6056152.6797865629,2118445.7611285448,P1904,1904 Park Blvd Oakland CA,,37.79988984,-122.24974190,"-122.2497419, 37.79988984"
6056116.7169319838,2118491.3522447199,P1905,1905 Park Blvd Oakland CA,,37.80001318,-122.24986930,"-122.2498693, 37.80001318"
6056113.3311119825,2118444.7342277169,P1906,1906 Park Blvd Oakland CA,,37.79988500,-122.24987800,"-122.249878, 37.799885"
6056187.3726305664,2118468.2417266369,P1908,1908 Park Blvd Oakland CA,,37.79995335,-122.24962330,"-122.2496233, 37.79995335"
6056169.1223389804,2118524.5696979612,P1909,1909 Park Blvd Oakland CA,,37.80010708,-122.24969010,"-122.2496901, 37.80010708"
6056206.1491678059,2118478.7108657956,P1910,1910 Park Blvd Oakland CA,,37.79998306,-122.24955900,"-122.249559, 37.79998306"
6056139.9357175678,2118476.6495182216,P1911,1911 Park Blvd Oakland CA,NO METER FOUND,37.79997400,-122.24978800,"-122.249788, 37.799974"
6056203.552388221,2118543.8357355446,P1913,1913 Park Blvd Oakland CA,,37.80016175,-122.24957220,"-122.2495722, 37.80016175"
6056239.551331982,2118497.07861121,P1914,1914 Park Blvd Oakland CA,,37.80003521,-122.24944460,"-122.2494446, 37.80003521"
6056259.0745868981,2118507.2715042084,P1916,1916 Park Blvd Oakland CA,,37.80006420,-122.24937770,"-122.2493777, 37.8000642"
6056276.723501727,2118516.1477987915,P1918,1918 Park Blvd Oakland CA,,37.80008948,-122.24931720,"-122.2493172, 37.80008948"
6056294.0318660587,2118523.8219960481,P1920,1920 Park Blvd Oakland CA,,37.80011144,-122.24925780,"-122.2492578, 37.80011144"
6056314.3996074796,2118532.8337890506,P1922,1922 Park Blvd Oakland CA,,37.80013723,-122.24918790,"-122.2491879, 37.80013723"
6056334.7411022335,2118540.4472908825,P1924,1924 Park Blvd Oakland CA,,37.80015918,-122.24911800,"-122.249118, 37.80015918"
6056350.6331308186,2118546.5381579697,P1926,1926 Park Blvd Oakland CA,,37.80017672,-122.24906340,"-122.2490634, 37.80017672"
6056369.0461517274,2118553.0187880546,P1928,1928 Park Blvd Oakland CA,,37.80019546,-122.24900010,"-122.2490001, 37.80019546"
6056351.8900180608,2118609.1472847164,P1931,1931 Park Blvd Oakland CA,,37.80034870,-122.24906310,"-122.2490631, 37.8003487"
6056370.8821060658,2118615.6827047169,P1933,1933 Park Blvd Oakland CA,,37.80036762,-122.24899780,"-122.2489978, 37.80036762"
6056392.313821733,2118621.3313154578,P1935,1935 Park Blvd Oakland CA,,37.80038423,-122.24892400,"-122.248924, 37.80038423"
6056412.7563661486,2118628.1636508852,P1937,1937 Park Blvd Oakland CA,,37.80040404,-122.24885370,"-122.2488537, 37.80040404"
6056434.7149836421,2118634.1777464598,P1939,1939 Park Blvd Oakland CA,,37.80042168,-122.24877810,"-122.2487781, 37.80042168"
6056456.414087221,2118638.6629737169,P1941,1941 Park Blvd Oakland CA,,37.80043511,-122.24870330,"-122.2487033, 37.80043511"
6056477.7473779023,2118643.6728062183,P1943,1943 Park Blvd Oakland CA,,37.80044996,-122.24862980,"-122.2486298, 37.80044996"
6056331.0600072294,2118575.4124440551,P1945,1945 Park Blvd Oakland CA,NO METER FOUND,37.80025500,-122.24913300,"-122.249133, 37.800255"
6056456.1342321485,2118578.82549496,P2000,2000 Park Blvd Oakland CA,,37.80027079,-122.24870040,"-122.2487004, 37.80027079"
6056478.2175213099,2118583.7808656245,P2002,2002 Park Blvd Oakland CA,,37.80028553,-122.24862430,"-122.2486243, 37.80028553"
6056575.6198855639,2118607.971105963,P2012,2012 Park Blvd Oakland CA,,37.80035695,-122.24828880,"-122.2482888, 37.80035695"
6056609.2585978061,2118620.4641912133,P2016,2016 Park Blvd Oakland CA,,37.80039298,-122.24817320,"-122.2481732, 37.80039298"
6056629.1696472317,2118628.2351730466,P2018,2018 Park Blvd Oakland CA,,37.80041534,-122.24810480,"-122.2481048, 37.80041534"
6056645.516399309,2118635.4831900448,P2020,2020 Park Blvd Oakland CA,,37.80043608,-122.24804870,"-122.2480487, 37.80043608"
6056692.8732599765,2118659.9168682098,P2028,2028 Park Blvd Oakland CA,,37.80050560,-122.24788640,"-122.2478864, 37.8005056"
6056712.1212529838,2118670.8905995488,P2030,2030 Park Blvd Oakland CA,,37.80053672,-122.24782050,"-122.2478205, 37.80053672"
6056728.7058654726,2118681.5720086247,P2032,2032 Park Blvd Oakland CA,,37.80056690,-122.24776380,"-122.2477638, 37.8005669"
6064011.5019953996,2121019.1631339639,P4150-1,4150 Park Blvd Oakland CA,,37.80735641,-122.22271020,"-122.2227102, 37.80735641"
6064065.7098922282,2120954.9027637988,P4150-2,4150 Park Blvd Oakland CA,,37.80718270,-122.22251850,"-122.2225185, 37.8071827"
6064146.7684571445,2121095.1370633841,P4200-1,4200 Park Blvd Oakland CA,,37.80757186,-122.22224690,"-122.2222469, 37.80757186"
6064263.7816745639,2121066.3871208876,P4200-2,4200 Park Blvd Oakland CA,,37.80749883,-122.22184010,"-122.2218401, 37.80749883"
6053513.0781103969,2126452.5289076269,PI3400-1,3400 Piedmont Ave Oakland CA,,37.82173922,-122.25939720,"-122.2593972, 37.82173922"
6053581.1928035617,2126432.2520453036,PI3400-2,3400 Piedmont Ave Oakland CA,,37.82168706,-122.25916010,"-122.2591601, 37.82168706"
6053848.3973216414,2126677.2164503783,PI3600-1,3600 Piedmont Ave Oakland CA,,37.82237348,-122.25825110,"-122.2582511, 37.82237348"
6053866.7076524794,2126626.2063817978,PI3600-2,3600 Piedmont Ave Oakland CA,,37.82223436,-122.25818440,"-122.2581844, 37.82223436"
6053753.0366199762,2126549.6996450424,PI3600-4,3600 Piedmont Ave Oakland CA,,37.82201842,-122.25857290,"-122.2585729, 37.82201842"
6054465.7694464773,2127070.7209127098,PI3750-2,3750 Piedmont Ave Oakland CA,,37.82348581,-122.25613960,"-122.2561396, 37.82348581"
6054706.9343184829,2127291.2027552128,PI3800-?,3800 Piedmont Ave Oakland CA,,37.82410364,-122.25531910,"-122.2553191, 37.82410364"
6054711.1570790559,2127371.5618464649,PI3800-1,3800 Piedmont Ave Oakland CA,,37.82432451,-122.25530970,"-122.2553097, 37.82432451"
6054875.2066197246,2127522.230836466,PI3850-1,3850 Piedmont Ave Oakland CA,,37.82474667,-122.25475160,"-122.2547516, 37.82474667"
6054890.3493059725,2127460.8940168768,PI3850-2,3850 Piedmont Ave Oakland CA,,37.82457903,-122.25469520,"-122.2546952, 37.82457903"
6055095.1093951464,2127724.5663897991,PI3900-1,3900 Piedmont Ave Oakland CA,,37.82531357,-122.25400350,"-122.2540035, 37.82531357"
6055083.5536439717,2127638.2299482971,PI3900-2,3900 Piedmont Ave Oakland CA,,37.82507591,-122.25403790,"-122.2540379, 37.82507591"
6055361.0921308994,2127968.9382763803,PI4000-1,4000 Piedmont Ave Oakland CA,,37.82599826,-122.25309860,"-122.2530986, 37.82599826"
6055271.4833862334,2127811.6964648813,PI4000-2,4000 Piedmont Ave Oakland CA,,37.82556189,-122.25339860,"-122.2533986, 37.82556189"
6055355.4336776435,2127888.9630426317,PI4000-4,4000 Piedmont Ave Oakland CA,,37.82577837,-122.25311300,"-122.253113, 37.82577837"
6055466.8642290682,2127992.8978741318,PI4060,4060 Piedmont Ave Oakland CA,,37.82606949,-122.25273400,"-122.252734, 37.82606949"
6055481.9724665582,2128006.7964683771,PI4062,4062 Piedmont Ave Oakland CA,,37.82610843,-122.25268260,"-122.2526826, 37.82610843"
6055496.8579354733,2128019.5920464694,PI4064,4064 Piedmont Ave Oakland CA,,37.82614433,-122.25263190,"-122.2526319, 37.82614433"
6055509.5642748922,2128031.7183345556,PI4066,4066 Piedmont Ave Oakland CA,,37.82617828,-122.25258870,"-122.2525887, 37.82617828"
6055523.8145744801,2128044.522114709,PI4068,4068 Piedmont Ave Oakland CA,,37.82621417,-122.25254020,"-122.2525402, 37.82621417"
6055615.5942465663,2128129.6187292933,PI4076,4076 Piedmont Ave Oakland CA,,37.82645255,-122.25222800,"-122.252228, 37.82645255"
6055717.7990946472,2128297.9195737988,PI4100-1,4100 Piedmont Ave Oakland CA,,37.82691993,-122.25188510,"-122.2518851, 37.82691993"
6056055.2144303173,2128533.4184466302,PI4150-2,4150 Piedmont Ave Oakland CA,,37.82758391,-122.25073230,"-122.2507323, 37.82758391"
6056321.0514970571,2128852.7629522979,PI4250-1,4250 Piedmont Ave Oakland CA,,37.82847443,-122.24983270,"-122.2498327, 37.82847443"
6056375.5940388888,2128825.2374168038,PI4250-2,4250 Piedmont Ave Oakland CA,,37.82840165,-122.24964210,"-122.2496421, 37.82840165"
6056430.1021319777,2128953.4471341372,PI4250-3,4250 Piedmont Ave Oakland CA,,37.82875649,-122.24946170,"-122.2494617, 37.82875649"
6056677.8772269785,2129181.6159691364,PI4300-1,4300 Piedmont Ave Oakland CA,,37.82939572,-122.24861870,"-122.2486187, 37.82939572"
6056811.5449386388,2129304.4027970433,PI4300-3,4300 Piedmont Ave Oakland CA,,37.82973973,-122.24816390,"-122.2481639, 37.82973973"
6056634.9009349793,2129067.5614072084,PI4320,4320 Piedmont Ave Oakland CA,,37.82908034,-122.24876010,"-122.2487601, 37.82908034"
6056650.2896837294,2129081.0728631318,PI4322,4322 Piedmont Ave Oakland CA,,37.82911823,-122.24870770,"-122.2487077, 37.82911823"
6056668.7276389748,2129129.4457978755,PI4324,4324 Piedmont Ave Oakland CA,NO METER FOUND,37.82925200,-122.24864700,"-122.248647, 37.829252"
6056966.4619516432,2129372.5768733025,PI4392,4392 Piedmont Ave Oakland CA,,37.82993487,-122.24763200,"-122.247632, 37.82993487"
6056982.7499768138,2129387.8452154696,PI4394,4394 Piedmont Ave Oakland CA,,37.82997763,-122.24757660,"-122.2475766, 37.82997763"
6057154.5347382277,2129545.7258052081,PI4414,4414 Piedmont Ave Oakland CA,,37.83041995,-122.24699210,"-122.2469921, 37.83041995"
6057169.7610857338,2129559.8412625492,PI4416,4416 Piedmont Ave Oakland CA,,37.83045949,-122.24694030,"-122.2469403, 37.83045949"
6057185.3978654742,2129574.2769292146,PI4418,4418 Piedmont Ave Oakland CA,,37.83049993,-122.24688710,"-122.2468871, 37.83049993"
6057199.7039392292,2129587.0771004707,PI4420,4420 Piedmont Ave Oakland CA,,37.83053581,-122.24683840,"-122.2468384, 37.83053581"
6053512.9957614839,2122295.9689792991,PV0342,0342 Park View Terrace Oakland CA,NO METER FOUND,37.81032600,-122.25912700,"-122.259127, 37.810326"
6053510.2802157253,2122289.8288997114,PV0344,0344 Park View Terrace Oakland CA,NO METER FOUND,37.81030900,-122.25913600,"-122.259136, 37.810309"
6053507.8599449843,2122284.0474152118,PV0346,0346 Park View Terrace Oakland CA,NO METER FOUND,37.81029300,-122.25914400,"-122.259144, 37.810293"
6057244.9968276471,2122349.1630986333,R0671,0671 Rand Ave Oakland CA,NO METER FOUND,37.81066400,-122.24621400,"-122.246214, 37.810664"
